"Content Id","Content Type","Content Title Pluralsight","Content Title Degreed","Path Name","PS Content ID","URL","Summary","Duration Hrs","Date Published","Topics"
"936cc8f6-a6d8-4cc2-94da-e72e594381d7","VIDEO_COURSE","Managing and Responding to Security Events Using Azure Sentinel","Managing and Responding to Security Events Using Azure Sentinel","/library/courses/microsoft-azure-managing-responding-security-alerts-update","microsoft-azure-managing-responding-security-alerts-update","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/microsoft-azure-managing-responding-security-alerts-update","Overwhelming volumes of security data combined with shortages of qualified professionals in the cybersecurity space continue to prove a challenge for many organizations. In this course, Managing and Responding to Security Events Using Azure Sentinel, you will learn how the Azure Sentinel can help you solve many SOC and SecOps challenges. 

First, you will explore how simple it is to enable the Azure Sentinel solution in your Azure environments, and start ingesting data for analyses. Next, you will learn how to manage security incidents and use Workbooks for Visualizations. Finally, you will learn how Azure Sentinel helps you to detect threats using Analytic rules and how to perform proactive threat hunting. 

By the end of this course, you will have the knowledge and confidence to be able to use the Azure Sentinel in your organization and help your organization's SOC and SecOps teams leverage this cloud-native SIEM-as-a-service and SOAR-as-a-service offering from Microsoft.","1.81","9/28/2020 10:34:07 PM","Microsoft Azure,Security operations,Microsoft Sentinel,Software Platforms,Security analysis,DevSecOps,Security platforms,Cloud platforms,Vendors,Cybersecurity,Vendors & organizations"
"642c927c-63c9-4f53-ab47-92fae21346bd","VIDEO_COURSE","Implementing Microsoft Azure Marketplace Tools & Resources","Implementing Microsoft Azure Marketplace Tools & Resources","/library/courses/microsoft-azure-marketplace-tools-resources-implementing","microsoft-azure-marketplace-tools-resources-implementing","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/microsoft-azure-marketplace-tools-resources-implementing","The Azure Marketplace offers point-and-click setup of both simple and complex products running in Azure, products that customers use already. In this course, Implementing Microsoft Azure Marketplace Tools & Resources, you will learn how you as a customer get a consistent and reliable experience, along with billing flexibility. First, you will learn how you as a vendor can see your products sit side by side with other Azure offerings, and how you gain access to new markets. Next, you will explore creating both simple and complex offerings. Finally, you will discover how to publish your offerings in the Azure marketplace. By the end of this course, you will have a solid understanding of the value of the marketplace as a consumer and a vendor, and be equipped to both publish and consume solutions from the Azure marketplace.","0.86","9/12/2018 5:36:32 PM","Microsoft Azure,Software Platforms,Cloud platforms,Vendors,IT Ops,Vendors & organizations"
"aa693e20-f653-486f-95e0-5fe59760b9c3","VIDEO_COURSE","Designing a Microsoft Azure Messaging Architecture","Designing a Microsoft Azure Messaging Architecture","/library/courses/microsoft-azure-messaging-architecture-designing","microsoft-azure-messaging-architecture-designing","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/microsoft-azure-messaging-architecture-designing","Microservices architectures decompose applications into semi-independent components for easier scalability and updates. Messaging services then handle data interchange among these disparate components. In this course, Designing a Microsoft Azure Messaging Architecture, you will learn how to use Microsoft Azure messaging services, including Service Bus, Event Hub, and Event Grid, to support enterprise-grade data interchange. First, you will discover the differences among the various Azure messaging products. Next, you will learn how to deploy and configure each service to support real-life use cases. Finally, you will build data pipelines by joining Azure resources together via messaging and event-driven ""serverless"" code. When you’re finished with this course, you will have a foundational knowledge of Azure messaging, and will be able to provide real value to your organization's Azure development, administration, and architecture staff.","1.72","12/14/2018 5:14:22 PM","Microsoft Azure,Software Platforms,Cloud platforms,Vendors,IT Ops,Vendors & organizations"
"aa7d2a16-7cdf-44fe-bc40-24424c2bdc1b","VIDEO_COURSE","Microsoft Azure Developer: Integrating an App or Service with Microsoft Graph","Microsoft Azure Developer: Integrating an App or Service with Microsoft Graph","/library/courses/microsoft-azure-microsoft-graph-app-service-integrating","microsoft-azure-microsoft-graph-app-service-integrating","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/microsoft-azure-microsoft-graph-app-service-integrating","Microsoft has a strong suite of products and services that are well established in the business environment. They have provided a comprehensive API for these products and services called Microsoft Graph. In this course, Microsoft Azure Developer: Integrating an App or Service with Microsoft Graph, you will learn foundational knowledge of Microsoft Graph to help you leverage these products and services in your own solutions. First, you will learn about the resources provided by Microsoft Graph. Next, you will discover how to securely access these resources. Finally, you will explore building solutions integrated with Microsoft's services. When you are finished with this course, you will have the skills and knowledge of Microsoft Graph needed to leverage these products and services in your own solutions.","1.00","10/10/2018 7:50:22 PM","Microsoft Azure,Software Platforms,Cloud platforms,Vendors,Vendors & organizations"
"48b80f25-d5d9-4ade-88bd-9fde664662e7","VIDEO_COURSE","Migrating Physical and Virtual Servers to Microsoft Azure","Migrating Physical and Virtual Servers to Microsoft Azure","/library/courses/microsoft-azure-migrating-physical-virtual-servers-update","microsoft-azure-migrating-physical-virtual-servers-update","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/microsoft-azure-migrating-physical-virtual-servers-update","One of the most common Microsoft Azure use cases is ""lifting and shifting"" physical and virtual machines into Azure virtual networks. In this course, Migrating Physical and Virtual Servers to Microsoft Azure, you will learn how to design, implement, and troubleshoot both server and database migration from on-premises to the Microsoft Azure cloud. First, you will gain an understanding of how Azure Site Recovery and the Microsoft database migration tools work. Next, you will explore how to set up virtual machine replication and migration. Finally, you will discover how to migrate physical servers and SQL Server databases to Azure. When you are finished with this course, you will have a robust knowledge of physical and virtual machine migration that will help you as you move forward in your career as a Microsoft Azure IT operations professional.","0.95","11/22/2019 8:55:35 PM","Microsoft Azure,DevOps,Software Platforms,Database migration,IT Ops platforms,Virtualization,Cloud platforms,Data engineering,Vendors,Infrastructure management,Azure Virtual Machines,Data skills,IT Ops,Vendors & organizations"
"f01e43ab-209f-4e62-a3d3-a0475e8f4f2f","VIDEO_COURSE","Assessing and Planning Microsoft Azure Migration","Assessing and Planning Microsoft Azure Migration","/library/courses/microsoft-azure-migration-assessing-planning-update","microsoft-azure-migration-assessing-planning-update","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/microsoft-azure-migration-assessing-planning-update","More often than not, something will get overlooked when you're investigating a major upgrade or migration. In this course, Assessing and Planning Microsoft Azure Migration, you will learn foundational knowledge of what it takes to determine your data center workload's Azure readiness. First, you will learn what tools and resources you will need to get the job done. Next, you will discover how to create an Azure Migrate project and discover your VM workloads. Finally, you will explore how to assess your on-premises SQL instances and whether or not they can make the shift. When you are finished with this course, you will have the skills and knowledge of Azure Migrations needed to assess and plan your migration to Microsoft Azure.","1.60","9/18/2019 3:53:56 PM","Microsoft Azure,Software Platforms,Cloud platforms,Vendors,IT Ops,Vendors & organizations"
"a3d5167b-7c19-4faa-bbe1-b40f50eb25f4","VIDEO_COURSE","Microsoft Azure DevOps Engineer: Monitoring Code Quality","Microsoft Azure DevOps Engineer: Monitoring Code Quality","/library/courses/microsoft-azure-monitoring-code-quality","microsoft-azure-monitoring-code-quality","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/microsoft-azure-monitoring-code-quality","Creating and maintaining code quality is one of the most valuable jobs a build engineer performs. 
In this course, Microsoft Azure DevOps Engineer: Monitoring Code Quality, you will gain the ability to execute code quality checks in your build. 
First, you will learn static analysis of your codebase. Next, you will discover dynamic analysis, where to execute the code and measure the results. Finally, 
you will explore how to test your code for security and performance. When you’re finished with this course, you will have the skills and knowledge of integrating code quality checks in your Azure builds needed to take your application quality to the next level.","1.10","7/18/2019 4:21:36 PM","Microsoft Azure,DevOps,Software Platforms,Cloud platforms,Vendors,IT Ops,Vendors & organizations"
"4e44c966-7a94-49a6-a896-a0a0eab711aa","VIDEO_COURSE","Design a Monitoring Strategy for Infrastructure in Microsoft Azure","Design a Monitoring Strategy for Infrastructure in Microsoft Azure","/library/courses/microsoft-azure-monitoring-strategy-infrastructure-design-update","microsoft-azure-monitoring-strategy-infrastructure-design-update","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/microsoft-azure-monitoring-strategy-infrastructure-design-update","Knowing how to monitor cloud-based services can be very challenging, and normal monitoring tools used on-premises may not work. In this course, Design a Monitoring Strategy for Infrastructure in Microsoft Azure, you will learn foundational knowledge of monitoring capabilities and solutions in Azure. First, you will learn about Azure Monitor to provide foundational insight. Next, you will explore how to bring different monitoring sources together and apply advanced analytics and management solutions using Azure Monitor Logs to provide deeper insight and diagnostics abilities. Finally, you will discover Application Insights to bring knowledge about custom enterprise line of business applications. When you’re finished with this course, you will have the skills and knowledge to effectively monitor Azure and hybrid solutions using Azure-based monitoring solutions.","2.70","12/12/2019 7:34:36 PM","Microsoft Azure,Software Platforms,Cloud platforms,Vendors,IT Ops,Vendors & organizations"
"58e12c30-cfdb-413c-881b-6caaa1338bc3","VIDEO_COURSE","Implementing and Managing Microsoft Azure Multi-factor Authentication","Implementing and Managing Microsoft Azure Multi-factor Authentication","/library/courses/microsoft-azure-multi-factor-authentication-implementing-managing","microsoft-azure-multi-factor-authentication-implementing-managing","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/microsoft-azure-multi-factor-authentication-implementing-managing","Username and password authentication is susceptible to many forms of attack, and multi-factor authentication offers a way to mitigate this threat. Azure multi-factor authentication is a global service that allows you to add a second factor of authentication to your on-premises and cloud based systems using a hardware device already in the hands of your users and customers - their mobile phone. In this course, Implementing and Managing Microsoft Azure Multi-factor Authentication, you'll learn how to configure Azure MFA in the cloud and on-premises. First, you'll discover the self-service options available to users and business administrators, and how to integrate Azure MFA with a variety of technologies and applications. Next, you'll explore the configuration options to integrate Azure MFA with your existing systems. Finally, you'll see how to protect cloud-based applications with MFA and Conditional Access Policies. By the end of this course, you'll know how to deploy, configure, and monitor Azure MFA, in the cloud and on-premises.","5.27","6/28/2019 6:16:52 PM","Microsoft Azure,Software Platforms,Cloud platforms,Authentication,Security Architecture and Engineering,Vendors,IT Ops,Cybersecurity,Vendors & organizations"
"a057c066-225f-49a9-8d80-7ed68c28dfca","VIDEO_COURSE","Microsoft Azure Network Engineer: Design and Implement Core Networking Infrastructure","Microsoft Azure Network Engineer: Design and Implement Core Networking Infrastructure","/library/courses/microsoft-azure-network-engineer-design-implement-core-networking-infrastructure-cert","microsoft-azure-network-engineer-design-implement-core-networking-infrastructure-cert","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/microsoft-azure-network-engineer-design-implement-core-networking-infrastructure-cert","You’ll not get very far with Azure networking without a solid grasp of IP addressing and routing. In this course, Microsoft Azure Network Engineer: Design and Implement Core Networking Infrastructure, you’ll learn all the associated objectives in Exam AZ-700, Designing and Implementing Microsoft Azure Networking Solutions. First, you’ll explore private IPv4 addressing for Azure virtual networks. Next, you’ll discover how to implement VNet peering and name resolution. Finally, you’ll learn how to deploy and configure Azure Virtual WAN. When you’re finished with this course, you’ll have the skills and knowledge of Azure IP addressing and routing needed to master this part of Exam AZ-700 and succeed in your real-world Azure administration.","2.00","8/18/2021 2:17:37 AM","Microsoft Azure,Software Platforms,Network engineering,Cloud platforms,Vendors,IT Ops,Vendors & organizations"
"ebaa5e51-5521-4f71-ad4f-6d18f7afbb7d","VIDEO_COURSE","Microsoft Azure Network Engineer: Design, Implement, and Manage Hybrid Networking","Microsoft Azure Network Engineer: Design, Implement, and Manage Hybrid Networking","/library/courses/microsoft-azure-network-engineer-design-implement-manage-hybrid-networking-cert","microsoft-azure-network-engineer-design-implement-manage-hybrid-networking-cert","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/microsoft-azure-network-engineer-design-implement-manage-hybrid-networking-cert","How do you extend your on-premises network infrastructure into the Microsoft Azure cloud? In this course, Microsoft Azure Network Engineer: Design, Implement, and Manage Hybrid Networking, you'll gain the ability to leverage virtual private network (VPN) and ExpressRoute connections to to just that. First, you'll explore site-to-site (S2S) VPN tunnels. Next, you'll discover point-to-site (P2S) secure connections. Finally, you'll learn how to design and deploy ExpressRoute circuits. When you're finished with this course, you'll have the skills and knowledge of Microsoft Azure hybrid networking needed to clear this part of the AZ-700 Designing and Implementing Microsoft Azure Networking Solutions certification exam.","1.26","7/22/2021 3:50:49 PM","Microsoft Azure,Software Platforms,Cloud platforms,VPN,Vendors,IT Ops,Vendors & organizations,Operational technology"
"01504b43-9c32-41d4-b9ef-d3be3c6b2526","VIDEO_COURSE","Microsoft Azure Network Engineer: Design and Implement Private Access to Azure Services","Microsoft Azure Network Engineer: Design and Implement Private Access to Azure Services","/library/courses/microsoft-azure-network-engineer-design-implement-private-access-azure-services-cert","microsoft-azure-network-engineer-design-implement-private-access-azure-services-cert","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/microsoft-azure-network-engineer-design-implement-private-access-azure-services-cert","You need to ensure your team accesses Microsoft Azure cloud-based data privately and not directly over the public Internet. In this course, Microsoft Azure Network Engineer: Design and Implement Private Access to Azure Services, you'll learn to integrate Azure data services into the security and privacy of the virtual network. First, you'll explore service endpoints. Next, you'll discover private endpoints and the Azure Private Link service. Finally, you'll learn how to configure VNet integration for dedicated PaaS services like Azure App Service and Azure Kubernetes Service. When you're finished with this course, you'll have the skills and knowledge of Azure VNet integration needed to protect your confidential business data in Azure.","1.43","8/26/2021 9:59:17 PM","Microsoft Azure,Software Platforms,IT Ops platforms,Cloud platforms,Azure App Service,Vendors,IT Ops,Vendors & organizations"
"b76c1045-3fae-42a5-aad7-080315d19433","VIDEO_COURSE","Microsoft Azure Network Engineer: Design and Implement Routing","Microsoft Azure Network Engineer: Design and Implement Routing","/library/courses/microsoft-azure-network-engineer-design-implement-routing-cert","microsoft-azure-network-engineer-design-implement-routing-cert","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/microsoft-azure-network-engineer-design-implement-routing-cert","As your Azure virtual network grows in complexity, so does your need to control IP routing paths. In this course, Microsoft Azure Network Engineer: Design and Implement Routing, you'll gain the ability to control inbound and outbound traffic between your on-premises networking and your Azure virtual network hub-and-spoke architecture. First, you'll learn how to implement user-defined routes in Azure. Next, you'll discover how to leverage the Azure load balancer family, including Load Balancer, Application Gateway, Front Door, and Traffic Manager. Finally, you'll learn how to design and implement Azure Virtual Network NAT. When you're finished with this course, you'll have the skills and knowledge of Azure routing needed to optimize network traffic in your Microsoft Azure hybrid cloud infrastructure.","3.25","9/22/2021 11:15:35 PM","Microsoft Azure,Software Platforms,IT Ops tools,Cloud platforms,Vendors,IT Ops,Software,Vendors & organizations,Azure Virtual Network"
"cae11679-a7c0-49a1-9ec1-b3d04355f54e","VIDEO_COURSE","Microsoft Azure Network Engineer: Secure and Monitor Networks","Microsoft Azure Network Engineer: Secure and Monitor Networks","/library/courses/microsoft-azure-network-engineer-secure-monitor-networks-cert","microsoft-azure-network-engineer-secure-monitor-networks-cert","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/microsoft-azure-network-engineer-secure-monitor-networks-cert","You need to provide least-privilege security for your virtual machines (VMs) and other services running in your Microsoft Azure virtual networks (VNets). In this course, Microsoft Azure Network Engineer: Secure and Monitor Networks, you'll learn how to plan and design for VNet security using Microsoft proven practices. First, you'll explore network security groups (NSGs). Next, you'll discover Azure Firewall and Web Application Firewall (WAF). Finally, you'll learn how to monitor Azure VNet network traffic flows. When you're finished with this course, you'll have the skills and knowledge of Azure network security to lock down your environment and maintain your organizational security and compliance standards.","2.62","9/3/2021 10:43:42 PM","Microsoft Azure,Software Platforms,Network engineering,Cloud platforms,Vendors,IT Ops,Virtual machine,Systems engineering,Vendors & organizations,Computer science"
"e7d04891-d4b4-4098-a922-2b376f6474ca","VIDEO_COURSE","Securing Microsoft Azure Networks","Securing Microsoft Azure Networks","/library/courses/microsoft-azure-networks-securing","microsoft-azure-networks-securing","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/microsoft-azure-networks-securing","Establishing a presence in the cloud should be done with security at the forefront. In this course, Securing Microsoft Azure Networks, you will learn what services and features you can leverage to create a plan to better improve your security profile in Azure. First, you will configure access control by securing what traffic can access your assets as well as who. Next, you will create and configure services that will better protect your network from malicious actors. Finally, you will maintain a secured connection from your on-premises environment to Azure in order to manage your Azure assets in a more secure fashion. When you’re finished with this course, you will have the skills and knowledge to apply security controls to your Azure network resources while creating a secure posture in the cloud.","1.51","5/28/2019 5:46:58 PM","Microsoft Azure,Software Platforms,Network engineering,Cloud platforms,Vendors,IT Ops,Vendors & organizations"
"a1aeb50a-e5e2-4e94-9800-e652f98e704b","VIDEO_COURSE","Microsoft Azure for Node.js Developers - Cloud Patterns and Architecture","Microsoft Azure for Node.js Developers - Cloud Patterns and Architecture","/library/courses/microsoft-azure-nodejs-cloud-architecture-update","microsoft-azure-nodejs-cloud-architecture-update","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/microsoft-azure-nodejs-cloud-architecture-update","Designing applications in the cloud requires a different style of thinking and deep knowledge of cloud infrastructure and services. In this course, Microsoft Azure for Node.js Developers - Cloud Patterns and Architecture, you'll learn how various Azure services can help build scalable and resilient applications. First, you'll explore how to use specific Azure resources to add redundancy, fail-over, and load balancing to a system. Next, you'll support scaling with partitioning and caching. Finally, you'll discover Content Delivery Networks and  API management. When you're finished with this course, you'll have a good understanding of the multiple resources that will help you as you build scalable Node applications in Microsoft Azure. ","3.16","3/14/2020 12:18:55 AM","Microsoft Azure,Software Platforms,Cloud platforms,Vendors,Vendors & organizations"
"e4d06f7b-ec27-4073-ad12-25c40c169604","VIDEO_COURSE","Microsoft Azure for Node.js Developers - Building Secure Services and Applications","Microsoft Azure for Node.js Developers - Building Secure Services and Applications","/library/courses/microsoft-azure-nodejs-secure-services-applications-update","microsoft-azure-nodejs-secure-services-applications-update","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/microsoft-azure-nodejs-secure-services-applications-update","Node.js in Azure can be used in many ways: web apps, functions, containers, and more. While writing these applications, you'll want to offer authentication and authorization using Azure AD. You'll want to give your applications identities using managed identity so they can access secure resources in a secure, monitored, and controlled manner. You'll want your application to save secrets, secrets that are well guarded, come with great monitoring, and more. In this course, Microsoft Azure for Node.js Developers - Building Secure Services and Applications, you'll learn how to write Node.js applications that can work in any form, and integrate and make use of all the facilities that Azure AD offers. You'll also find out how Node.js applications can be given managed identities, and how such applications can safely use secrets guarded by Azure Key Vault. By the end of this course, you'll have a good understanding of how to make use of the facilities Azure offers, helping you write secure applications in Node.js.","3.04","1/27/2020 10:56:59 PM","Microsoft Azure,Software Platforms,Software frameworks & libraries,Cloud platforms,Vendors,Vendors & organizations,Backend frameworks & libraries,Node.js"
"c59f2e4c-8a62-4442-9a8d-8100830a7ca6","VIDEO_COURSE","Implementing NoSQL Databases in Microsoft Azure","Implementing NoSQL Databases in Microsoft Azure","/library/courses/microsoft-azure-nosql-databases-implementing","microsoft-azure-nosql-databases-implementing","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/microsoft-azure-nosql-databases-implementing","Discover the main Microsoft Azure managed NoSQL offerings. In this course, Implementing NoSQL Databases in Microsoft Azure, you will gain the ability to use Cosmos DB, Azure Table Storage and Azure Data Lake Gen2 for big data. First, you will learn about the cheap and fast Azure Table Storage NoSQL database. Next, you will discover the power of Azure Cosmos DB multi-model APIs for new and migrated NoSQL workloads. Finally, you will explore how to provision an Azure Data Lake Storage Gen2 instance and upload unstructured data to it. When you are finished with this course, you will have the skills and knowledge of managed NoSQL database offerings needed to start using NoSQL databases in Microsoft Azure.","3.94","9/10/2019 9:20:36 PM","Microsoft Azure,NoSQL,Software Platforms,Cloud platforms,Data engineering,Vendors,Data skills,Vendors & organizations"
"d0c838d1-266e-4bfb-82a7-bdc2e66eb09a","VIDEO_COURSE","Estimating One-time and Recurring Costs for Microsoft Azure","Estimating One-time and Recurring Costs for Microsoft Azure","/library/courses/microsoft-azure-one-time-costs-estimating-recurring-update","microsoft-azure-one-time-costs-estimating-recurring-update","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/microsoft-azure-one-time-costs-estimating-recurring-update","One of the biggest challenges on migrating to the cloud is defining its costs. In this course, Estimating One-time and Recurring Costs for Microsoft Azure, you will gain the ability to estimate migration and operational expenses for Azure resources on a real-world scenario. First, you will learn how to identify connection, storage, and compute requirements. Next, you will discover how to properly size workloads. Finally, you will explore how to add migration and growth requirements to your budget. When you are finished with this course, you will have the skills and knowledge of Azure Cost Calculations needed to move to the Microsoft Cloud with confidence.","1.17","4/16/2020 3:10:16 PM","Microsoft,Microsoft Azure,Vendors,Software Platforms,IT Ops,Vendors & organizations,Cloud platforms"
"2fe12c12-00f7-49d7-b86b-ef648bb2af87","VIDEO_COURSE","Operationalizing Microsoft Azure AI Solutions","Operationalizing Microsoft Azure AI Solutions","/library/courses/microsoft-azure-operationalizing-ai-solutions","microsoft-azure-operationalizing-ai-solutions","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/microsoft-azure-operationalizing-ai-solutions","Machine learning and the Azure Artificial Intelligence (AI) platform allow you to use existing data to forecast future behaviors, outcomes, and trends.
In this course, Operationalizing Microsoft Azure AI Solutions, you’ll focus on what it means to operationalize AI in Microsoft Azure.
First, you’ll go through the lifecycle of an AI model, creating the model in Azure Databricks and Azure Machine Learning Services.
Next, you’ll discover how to deploy the model into Azure’s version control tool, Azure Devops, and containerize it such that it can be used by the end user.
Finally, you’ll explore how to identify integration points with other Microsoft services and the containers used in Azure - Azure Container Instances and Azure Kubernetes Services.
When you’re finished with this course, you’ll have the skills and knowledge of Microsoft Azure needed to devise a strategy for managing version control of an AI solution.","0.74","12/16/2019 8:16:06 PM","Azure Container Instances,Microsoft Azure,Vendors,Software Platforms,Artificial intelligence,Data skills,Azure AI,Data platforms,Software,IT Ops tools,Azure Machine Learning,Vendors & organizations,Cloud platforms"
"3f1ad219-8e9c-4144-9308-85595702c5d1","VIDEO_COURSE","Microsoft Azure DevOps Engineer: Optimize Feedback Mechanisms","Microsoft Azure DevOps Engineer: Optimize Feedback Mechanisms","/library/courses/microsoft-azure-optimize-feedback-mechanisms","microsoft-azure-optimize-feedback-mechanisms","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/microsoft-azure-optimize-feedback-mechanisms","A core part of DevOps knowledge is being able to monitor and optimize applications. In this course, Microsoft Azure DevOps Engineer: Optimize Feedback Mechanisms, you’ll learn how to monitor and optimize your web applications. First, you’ll learn how to use Application Insights and Log Analytics. Next, you’ll explore analyzing alerts and telemetry data. Finally, you’ll discover how to perform tuning to reduce noise. When you’re finished with this course, you'll have the foundational knowledge of how to use Azure Monitor to optimize feedback mechanisms and improve your web application.","1.66","11/22/2019 8:49:37 PM","Microsoft Azure,Azure Monitor,Software Platforms,Developer tools,Cloud platforms,Vendors,IT Ops,Software,Vendors & organizations"
"ad792662-16e4-417f-9ca8-4ee36796b130","VIDEO_COURSE","Optimizing Microsoft Azure AI Solutions","Optimizing Microsoft Azure AI Solutions","/library/courses/microsoft-azure-optimizing-ai-solutions","microsoft-azure-optimizing-ai-solutions","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/microsoft-azure-optimizing-ai-solutions","Cloud-based platform Microsoft Azure has multiple AI services which could be used to train your model for big data sets as well as to deploy your model as a web service. In this course, Optimizing Microsoft Azure AI Solutions, you will learn the foundational knowledge of how to train your machine learning models using Azure's services such AzureML Compute Cluster, Azure HDInsight, Azure Databricks, and Azure Data Science Virtual Machine.  Next, you will discover how to optimize your storage by using Azure Premium blob storage service and data formats such as Pickle and Parquet. Finally, you will explore how to scale your machine learning models and manage end-to-end machine learning life cycle using the principle of MLOps. When you’re finished with this course, you will have the skills and knowledge of Mircosoft Azure's core AI services needed to design, deploy, and optimize your model. ","1.45","12/19/2019 9:50:56 PM","Microsoft Azure,Software Platforms,Artificial intelligence,Machine learning,Cloud platforms,Vendors,Data skills,Vendors & organizations"
"6ffe6301-37b7-42b7-a477-a5532a1f8778","VIDEO_COURSE","Optimizing Microsoft Azure Data Solutions","Optimizing Microsoft Azure Data Solutions","/library/courses/microsoft-azure-optimizing-data-solutions","microsoft-azure-optimizing-data-solutions","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/microsoft-azure-optimizing-data-solutions","Getting the most out of cloud data service spend in terms of performance is critical for every organization. In this course, Optimizing Microsoft Azure Data Solutions, you will gain the ability to access and optimize a number of key data services in Azure. First, you will learn how to optimize Azure SQL Database and Azure SQL Data Warehouse. Next, you will discover the key optimization considerations related to Cosmos DB and the importance of partitioning data the right way. Finally, you will explore how to achieve maximum performance when using Azure Data Lake and a number of key analysis services. When you’re finished with this course, you will have the skills and knowledge of optimizing Azure data services needed to maximize your Azure data service deployments.","2.76","7/17/2019 4:56:15 PM","Data tools,Database management systems,Azure SQL Database,Azure Cosmos DB,Microsoft Azure,Software Platforms,Data platforms,Data pipelines,Cloud platforms,Vendors,Relational databases,Distributed databases,IT Ops,Software,Vendors & organizations,Azure Synapse Analytics"
"d24f29f5-372d-4a6d-af3e-a1a20f8c248e","VIDEO_COURSE","Microsoft Azure Developer: Troubleshooting Using Microsoft Azure Portal","Microsoft Azure Developer: Troubleshooting Using Microsoft Azure Portal","/library/courses/microsoft-azure-portal-troubleshooting-using","microsoft-azure-portal-troubleshooting-using","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/microsoft-azure-portal-troubleshooting-using","At the core of developing strategies for application, monitoring is a thorough knowledge of how both Microsoft Azure Portal Dashboards and Application Insights can be leveraged. In this course, Microsoft Azure Developer: Troubleshooting Using Microsoft Azure Portal, you will learn the skills you need to design robust monitoring solutions. First, you will learn how to create and manage effective Microsoft Azure Dashboards. Next, you will discover how to incorporate Application Insights metrics and real-time analytics into your dashboards. Finally, you will explore common Microsoft Azure resource monitoring features for Cosmos DB Databases, Microsoft Azure Functions, and Azure App Service. When you have completed this course, you will have a solid understanding of how Microsoft Azure Dashboards will help you to develop your own strategies for monitoring applications and services moving forward.","1.99","12/14/2018 6:33:07 PM","Microsoft Azure,Software Platforms,IT Ops tools,Cloud platforms,Vendors,Azure Portal,Software,Vendors & organizations"
"68213f81-e00d-4d15-9414-79b502fc67d3","VIDEO_COURSE","Preparing Data for Feature Engineering and Machine Learning in Microsoft Azure","Preparing Data for Feature Engineering and Machine Learning in Microsoft Azure","/library/courses/microsoft-azure-preparing-data-feature-engineering-ml","microsoft-azure-preparing-data-feature-engineering-ml","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/microsoft-azure-preparing-data-feature-engineering-ml","Data comes from many different sources. So when you join them, they are naturally inconsistent. In this course,  Preparing Data for Feature Engineering and Machine Learning in Microsoft Azure, you will be taken on a journey where you begin with data that's unsuitable for machine learning and use different modules in Azure Machine Learning to clean and preprocess the data. First, you will learn how to set up the data and workspace in Azure Machine Learning. Next, you will discover the role of feature engineering in machine learning. Finally, you will explore how to Identify specific data-level issues for machine learning models. When you’re finished with this course, you will have a clean dataset processed with azure machine learning modules that’s ready to build production-ready machine learning models.","2.32","12/16/2019 7:49:07 PM","Microsoft Azure,Feature engineering,Software Platforms,Artificial intelligence,Data platforms,Azure Machine Learning,Machine learning,Cloud platforms,Data wrangling,Vendors,Data analytics,Data skills,Vendors & organizations,Data cleaning"
